Identification code,Last name,First name,Age,sex,class,First name G1,First name G2,First name G3,Last name G1,Last name G2,Last name G3,Address : City G1,Address : City G2,"Address : Street, number, residence, building G1","Address : Street, number, residence, building G2",Address : Zip code G1,Address : Zip code G2,Email G1,Email G2,Home phone number G1,Home phone number G2,Home phone number G3,Mobile phone number G1,Mobile phone number G2,Mobile phone number G3,s2h_time,h2s_time
2306S5597,Kid_lastname_583,Kid_name_583,11,F,P-6,firstname_dad_583,firstname_mom_583,firstname_sitter_583,lastname_dad_583,lastname_mom_583,lastname_sitter_583,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_583,mom_email_583,+66,+66,,+66 81 999 9999_dad583,+66 081 888 8888_mom583,+66 081 777 7777_sitter583,,
14722,Kid_lastname_584,Kid_name_584,11,F,P-6,firstname_dad_584,firstname_mom_584,firstname_sitter_584,lastname_dad_584,lastname_mom_584,lastname_sitter_584,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_584,mom_email_584,+66,+66,,+66 81 999 9999_dad584,+66 081 888 8888_mom584,+66 081 777 7777_sitter584,,
2691S6104,Kid_lastname_585,Kid_name_585,11,F,P-6,firstname_dad_585,firstname_mom_585,firstname_sitter_585,lastname_dad_585,lastname_mom_585,lastname_sitter_585,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_585,mom_email_585,+66,+66,,+66 81 999 9999_dad585,+66 081 888 8888_mom585,+66 081 777 7777_sitter585,,
14729,Kid_lastname_586,Kid_name_586,11,F,P-6,firstname_dad_586,firstname_mom_586,firstname_sitter_586,lastname_dad_586,lastname_mom_586,lastname_sitter_586,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_586,mom_email_586,+66,+66,,+66 81 999 9999_dad586,+66 081 888 8888_mom586,+66 081 777 7777_sitter586,,
14392,Kid_lastname_587,Kid_name_587,11,M,P-6,firstname_dad_587,firstname_mom_587,firstname_sitter_587,lastname_dad_587,lastname_mom_587,lastname_sitter_587,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_587,mom_email_587,+66,+66,,+66 81 999 9999_dad587,+66 081 888 8888_mom587,+66 081 777 7777_sitter587,,
2508S5737,Kid_lastname_588,Kid_name_588,11,F,P-6,firstname_dad_588,firstname_mom_588,firstname_sitter_588,lastname_dad_588,lastname_mom_588,lastname_sitter_588,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_588,mom_email_588,+66,+66,,+66 81 999 9999_dad588,+66 081 888 8888_mom588,+66 081 777 7777_sitter588,,
2508S5736,Kid_lastname_589,Kid_name_589,11,F,P-6,firstname_dad_589,firstname_mom_589,firstname_sitter_589,lastname_dad_589,lastname_mom_589,lastname_sitter_589,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_589,mom_email_589,+66,+66,,+66 81 999 9999_dad589,+66 081 888 8888_mom589,+66 081 777 7777_sitter589,,
14373,Kid_lastname_59,Kid_name_59,5,M,K-3,firstname_dad_59,firstname_mom_59,firstname_sitter_59,lastname_dad_59,lastname_mom_59,lastname_sitter_59,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_59,mom_email_59,+66,+66,,+66 81 999 9999_dad59,+66 081 888 8888_mom59,+66 081 777 7777_sitter59,,
2508S5738,Kid_lastname_590,Kid_name_590,11,F,P-6,firstname_dad_590,firstname_mom_590,firstname_sitter_590,lastname_dad_590,lastname_mom_590,lastname_sitter_590,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_590,mom_email_590,+66,+66,,+66 81 999 9999_dad590,+66 081 888 8888_mom590,+66 081 777 7777_sitter590,,
13629,Kid_lastname_591,Kid_name_591,11,M,P-6,firstname_dad_591,firstname_mom_591,firstname_sitter_591,lastname_dad_591,lastname_mom_591,lastname_sitter_591,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_591,mom_email_591,+66,+66,,+66 81 999 9999_dad591,+66 081 888 8888_mom591,+66 081 777 7777_sitter591,,
14016,Kid_lastname_592,Kid_name_592,11,M,P-6,firstname_dad_592,firstname_mom_592,firstname_sitter_592,lastname_dad_592,lastname_mom_592,lastname_sitter_592,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_592,mom_email_592,+66,+66,,+66 81 999 9999_dad592,+66 081 888 8888_mom592,+66 081 777 7777_sitter592,,
14518,Kid_lastname_593,Kid_name_593,11,M,P-6,firstname_dad_593,firstname_mom_593,firstname_sitter_593,lastname_dad_593,lastname_mom_593,lastname_sitter_593,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_593,mom_email_593,+66,+66,,+66 81 999 9999_dad593,+66 081 888 8888_mom593,+66 081 777 7777_sitter593,,
13227,Kid_lastname_594,Kid_name_594,11,M,P-6,firstname_dad_594,firstname_mom_594,firstname_sitter_594,lastname_dad_594,lastname_mom_594,lastname_sitter_594,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_594,mom_email_594,+66,+66,,+66 81 999 9999_dad594,+66 081 888 8888_mom594,+66 081 777 7777_sitter594,,
13228,Kid_lastname_595,Kid_name_595,11,M,P-6,firstname_dad_595,firstname_mom_595,firstname_sitter_595,lastname_dad_595,lastname_mom_595,lastname_sitter_595,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_595,mom_email_595,+66,+66,,+66 81 999 9999_dad595,+66 081 888 8888_mom595,+66 081 777 7777_sitter595,,
2602S5954,Kid_lastname_596,Kid_name_596,11,F,P-6,firstname_dad_596,firstname_mom_596,firstname_sitter_596,lastname_dad_596,lastname_mom_596,lastname_sitter_596,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_596,mom_email_596,+66,+66,,+66 81 999 9999_dad596,+66 081 888 8888_mom596,+66 081 777 7777_sitter596,,
14633,Kid_lastname_597,Kid_name_597,11,F,P-6,firstname_dad_597,firstname_mom_597,firstname_sitter_597,lastname_dad_597,lastname_mom_597,lastname_sitter_597,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_597,mom_email_597,+66,+66,,+66 81 999 9999_dad597,+66 081 888 8888_mom597,+66 081 777 7777_sitter597,,
14634,Kid_lastname_598,Kid_name_598,11,F,P-6,firstname_dad_598,firstname_mom_598,firstname_sitter_598,lastname_dad_598,lastname_mom_598,lastname_sitter_598,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_598,mom_email_598,+66,+66,,+66 81 999 9999_dad598,+66 081 888 8888_mom598,+66 081 777 7777_sitter598,,
14365,Kid_lastname_599,Kid_name_599,11,M,P-6,firstname_dad_599,firstname_mom_599,firstname_sitter_599,lastname_dad_599,lastname_mom_599,lastname_sitter_599,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_599,mom_email_599,+66,+66,,+66 81 999 9999_dad599,+66 081 888 8888_mom599,+66 081 777 7777_sitter599,,
2868S6442,Kid_lastname_60,Kid_name_60,5,F,K-3,firstname_dad_60,firstname_mom_60,firstname_sitter_60,lastname_dad_60,lastname_mom_60,lastname_sitter_60,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_60,mom_email_60,+66,+66,,+66 81 999 9999_dad60,+66 081 888 8888_mom60,+66 081 777 7777_sitter60,,
724S5750,Kid_lastname_600,Kid_name_600,11,F,P-6,firstname_dad_600,firstname_mom_600,firstname_sitter_600,lastname_dad_600,lastname_mom_600,lastname_sitter_600,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_600,mom_email_600,+66,+66,,+66 81 999 9999_dad600,+66 081 888 8888_mom600,+66 081 777 7777_sitter600,,
14600,Kid_lastname_601,Kid_name_601,11,F,P-6,firstname_dad_601,firstname_mom_601,firstname_sitter_601,lastname_dad_601,lastname_mom_601,lastname_sitter_601,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_601,mom_email_601,+66,+66,,+66 81 999 9999_dad601,+66 081 888 8888_mom601,+66 081 777 7777_sitter601,,
14488,Kid_lastname_602,Kid_name_602,11,M,P-6,firstname_dad_602,firstname_mom_602,firstname_sitter_602,lastname_dad_602,lastname_mom_602,lastname_sitter_602,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_602,mom_email_602,+66,+66,,+66 81 999 9999_dad602,+66 081 888 8888_mom602,+66 081 777 7777_sitter602,,
14601,Kid_lastname_603,Kid_name_603,11,F,P-6,firstname_dad_603,firstname_mom_603,firstname_sitter_603,lastname_dad_603,lastname_mom_603,lastname_sitter_603,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_603,mom_email_603,+66,+66,,+66 81 999 9999_dad603,+66 081 888 8888_mom603,+66 081 777 7777_sitter603,,
14736,Kid_lastname_604,Kid_name_604,11,F,P-6,firstname_dad_604,firstname_mom_604,firstname_sitter_604,lastname_dad_604,lastname_mom_604,lastname_sitter_604,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_604,mom_email_604,+66,+66,,+66 81 999 9999_dad604,+66 081 888 8888_mom604,+66 081 777 7777_sitter604,,
14663,Kid_lastname_605,Kid_name_605,11,F,P-6,firstname_dad_605,firstname_mom_605,firstname_sitter_605,lastname_dad_605,lastname_mom_605,lastname_sitter_605,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_605,mom_email_605,+66,+66,,+66 81 999 9999_dad605,+66 081 888 8888_mom605,+66 081 777 7777_sitter605,,
806S3044,Kid_lastname_606,Kid_name_606,11,F,P-6,firstname_dad_606,firstname_mom_606,firstname_sitter_606,lastname_dad_606,lastname_mom_606,lastname_sitter_606,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_606,mom_email_606,+66,+66,,+66 81 999 9999_dad606,+66 081 888 8888_mom606,+66 081 777 7777_sitter606,,
2602S5952,Kid_lastname_607,Kid_name_607,11,F,P-6,firstname_dad_607,firstname_mom_607,firstname_sitter_607,lastname_dad_607,lastname_mom_607,lastname_sitter_607,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_607,mom_email_607,+66,+66,,+66 81 999 9999_dad607,+66 081 888 8888_mom607,+66 081 777 7777_sitter607,,
806S3048,Kid_lastname_608,Kid_name_608,11,F,P-6,firstname_dad_608,firstname_mom_608,firstname_sitter_608,lastname_dad_608,lastname_mom_608,lastname_sitter_608,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_608,mom_email_608,+66,+66,,+66 81 999 9999_dad608,+66 081 888 8888_mom608,+66 081 777 7777_sitter608,,
14007,Kid_lastname_609,Kid_name_609,11,M,P-6,firstname_dad_609,firstname_mom_609,firstname_sitter_609,lastname_dad_609,lastname_mom_609,lastname_sitter_609,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_609,mom_email_609,+66,+66,,+66 81 999 9999_dad609,+66 081 888 8888_mom609,+66 081 777 7777_sitter609,,
661S6355,Kid_lastname_61,Kid_name_61,5,F,K-3,firstname_dad_61,firstname_mom_61,firstname_sitter_61,lastname_dad_61,lastname_mom_61,lastname_sitter_61,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_61,mom_email_61,+66,+66,,+66 81 999 9999_dad61,+66 081 888 8888_mom61,+66 081 777 7777_sitter61,,
2341S5460,Kid_lastname_610,Kid_name_610,11,F,P-6,firstname_dad_610,firstname_mom_610,firstname_sitter_610,lastname_dad_610,lastname_mom_610,lastname_sitter_610,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_610,mom_email_610,+66,+66,,+66 81 999 9999_dad610,+66 081 888 8888_mom610,+66 081 777 7777_sitter610,,
12984,Kid_lastname_611,Kid_name_611,11,M,P-6,firstname_dad_611,firstname_mom_611,firstname_sitter_611,lastname_dad_611,lastname_mom_611,lastname_sitter_611,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_611,mom_email_611,+66,+66,,+66 81 999 9999_dad611,+66 081 888 8888_mom611,+66 081 777 7777_sitter611,,
13474,Kid_lastname_612,Kid_name_612,11,M,P-6,firstname_dad_612,firstname_mom_612,firstname_sitter_612,lastname_dad_612,lastname_mom_612,lastname_sitter_612,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_612,mom_email_612,+66,+66,,+66 81 999 9999_dad612,+66 081 888 8888_mom612,+66 081 777 7777_sitter612,,
13477,Kid_lastname_613,Kid_name_613,11,M,P-6,firstname_dad_613,firstname_mom_613,firstname_sitter_613,lastname_dad_613,lastname_mom_613,lastname_sitter_613,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_613,mom_email_613,+66,+66,,+66 81 999 9999_dad613,+66 081 888 8888_mom613,+66 081 777 7777_sitter613,,
12593,Kid_lastname_614,Kid_name_614,11,M,P-6,firstname_dad_614,firstname_mom_614,firstname_sitter_614,lastname_dad_614,lastname_mom_614,lastname_sitter_614,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_614,mom_email_614,+66,+66,,+66 81 999 9999_dad614,+66 081 888 8888_mom614,+66 081 777 7777_sitter614,,
14452,Kid_lastname_615,Kid_name_615,11,M,P-6,firstname_dad_615,firstname_mom_615,firstname_sitter_615,lastname_dad_615,lastname_mom_615,lastname_sitter_615,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_615,mom_email_615,+66,+66,,+66 81 999 9999_dad615,+66 081 888 8888_mom615,+66 081 777 7777_sitter615,,
12053,Kid_lastname_616,Kid_name_616,11,M,P-6,firstname_dad_616,firstname_mom_616,firstname_sitter_616,lastname_dad_616,lastname_mom_616,lastname_sitter_616,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_616,mom_email_616,+66,+66,,+66 81 999 9999_dad616,+66 081 888 8888_mom616,+66 081 777 7777_sitter616,,
11731,Kid_lastname_617,Kid_name_617,11,M,P-6,firstname_dad_617,firstname_mom_617,firstname_sitter_617,lastname_dad_617,lastname_mom_617,lastname_sitter_617,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_617,mom_email_617,+66,+66,,+66 81 999 9999_dad617,+66 081 888 8888_mom617,+66 081 777 7777_sitter617,,
2602S5955,Kid_lastname_618,Kid_name_618,11,F,P-6,firstname_dad_618,firstname_mom_618,firstname_sitter_618,lastname_dad_618,lastname_mom_618,lastname_sitter_618,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_618,mom_email_618,+66,+66,,+66 81 999 9999_dad618,+66 081 888 8888_mom618,+66 081 777 7777_sitter618,,
14563,Kid_lastname_619,Kid_name_619,11,F,P-6,firstname_dad_619,firstname_mom_619,firstname_sitter_619,lastname_dad_619,lastname_mom_619,lastname_sitter_619,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_619,mom_email_619,+66,+66,,+66 81 999 9999_dad619,+66 081 888 8888_mom619,+66 081 777 7777_sitter619,,
14564,Kid_lastname_62,Kid_name_62,5,F,K-3,firstname_dad_62,firstname_mom_62,firstname_sitter_62,lastname_dad_62,lastname_mom_62,lastname_sitter_62,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_62,mom_email_62,+66,+66,,+66 81 999 9999_dad62,+66 081 888 8888_mom62,+66 081 777 7777_sitter62,,
13478,Kid_lastname_620,Kid_name_620,11,M,P-6,firstname_dad_620,firstname_mom_620,firstname_sitter_620,lastname_dad_620,lastname_mom_620,lastname_sitter_620,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_620,mom_email_620,+66,+66,,+66 81 999 9999_dad620,+66 081 888 8888_mom620,+66 081 777 7777_sitter620,,
13959,Kid_lastname_621,Kid_name_621,11,M,P-6,firstname_dad_621,firstname_mom_621,firstname_sitter_621,lastname_dad_621,lastname_mom_621,lastname_sitter_621,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_621,mom_email_621,+66,+66,,+66 81 999 9999_dad621,+66 081 888 8888_mom621,+66 081 777 7777_sitter621,,
14199,Kid_lastname_622,Kid_name_622,11,M,P-6,firstname_dad_622,firstname_mom_622,firstname_sitter_622,lastname_dad_622,lastname_mom_622,lastname_sitter_622,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_622,mom_email_622,+66,+66,,+66 81 999 9999_dad622,+66 081 888 8888_mom622,+66 081 777 7777_sitter622,,
14550,Kid_lastname_623,Kid_name_623,11,F,P-6,firstname_dad_623,firstname_mom_623,firstname_sitter_623,lastname_dad_623,lastname_mom_623,lastname_sitter_623,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_623,mom_email_623,+66,+66,,+66 81 999 9999_dad623,+66 081 888 8888_mom623,+66 081 777 7777_sitter623,,
11758,Kid_lastname_624,Kid_name_624,11,M,P-6,firstname_dad_624,firstname_mom_624,firstname_sitter_624,lastname_dad_624,lastname_mom_624,lastname_sitter_624,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_624,mom_email_624,+66,+66,,+66 81 999 9999_dad624,+66 081 888 8888_mom624,+66 081 777 7777_sitter624,,
14244,Kid_lastname_625,Kid_name_625,11,M,P-6,firstname_dad_625,firstname_mom_625,firstname_sitter_625,lastname_dad_625,lastname_mom_625,lastname_sitter_625,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_625,mom_email_625,+66,+66,,+66 81 999 9999_dad625,+66 081 888 8888_mom625,+66 081 777 7777_sitter625,,
13482,Kid_lastname_626,Kid_name_626,11,M,P-6,firstname_dad_626,firstname_mom_626,firstname_sitter_626,lastname_dad_626,lastname_mom_626,lastname_sitter_626,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_626,mom_email_626,+66,+66,,+66 81 999 9999_dad626,+66 081 888 8888_mom626,+66 081 777 7777_sitter626,,
485S4260,Kid_lastname_627,Kid_name_627,11,F,P-6,firstname_dad_627,firstname_mom_627,firstname_sitter_627,lastname_dad_627,lastname_mom_627,lastname_sitter_627,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_627,mom_email_627,+66,+66,,+66 81 999 9999_dad627,+66 081 888 8888_mom627,+66 081 777 7777_sitter627,,
485S4389,Kid_lastname_628,Kid_name_628,12,F,S-1,firstname_dad_628,firstname_mom_628,firstname_sitter_628,lastname_dad_628,lastname_mom_628,lastname_sitter_628,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_628,mom_email_628,+66,+66,,+66 81 999 9999_dad628,+66 081 888 8888_mom628,+66 081 777 7777_sitter628,,
14695,Kid_lastname_629,Kid_name_629,12,F,S-1,firstname_dad_629,firstname_mom_629,firstname_sitter_629,lastname_dad_629,lastname_mom_629,lastname_sitter_629,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_629,mom_email_629,+66,+66,,+66 81 999 9999_dad629,+66 081 888 8888_mom629,+66 081 777 7777_sitter629,,
14084,Kid_lastname_63,Kid_name_63,5,M,K-3,firstname_dad_63,firstname_mom_63,firstname_sitter_63,lastname_dad_63,lastname_mom_63,lastname_sitter_63,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_63,mom_email_63,+66,+66,,+66 81 999 9999_dad63,+66 081 888 8888_mom63,+66 081 777 7777_sitter63,,
14200,Kid_lastname_630,Kid_name_630,12,M,S-1,firstname_dad_630,firstname_mom_630,firstname_sitter_630,lastname_dad_630,lastname_mom_630,lastname_sitter_630,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_630,mom_email_630,+66,+66,,+66 81 999 9999_dad630,+66 081 888 8888_mom630,+66 081 777 7777_sitter630,,
482S5582,Kid_lastname_631,Kid_name_631,12,F,S-1,firstname_dad_631,firstname_mom_631,firstname_sitter_631,lastname_dad_631,lastname_mom_631,lastname_sitter_631,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_631,mom_email_631,+66,+66,,+66 81 999 9999_dad631,+66 081 888 8888_mom631,+66 081 777 7777_sitter631,,
